reviewID,reviewerID,restaurantID,date,rating,reviewUsefulCount,reviewContent,flagged,name,location,yelpJoinDate,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount,restaurantRating,mnr,rl,rd,Maximum Content Similarity
aC5DdSY9MN,XtK6SsSltSrCdvvkJKsEHg,Z2nOMPedr7XYhgYhILJjEA,7/12/2010,4,0,if giving rating based pizza alone i d give place 3 5 4 5 it s best world pretty good what really makes place great atmosphere good beer selection coupled great location got building blocks solid night hipsterville i usually find disappointed microbrews beers solid other highlights include live band karaoke,N,Alex Che F.,"Chicago, IL",01/02/2010,31,79,0,46,13,26,4,6,0,4.0,0.25,51,0.0,0.13308689728115097
OlR2gYtzDMn1500b1xI-cg,XtK6SsSltSrCdvvkJKsEHg,qqax04alS3UPx0Yp4jJNDQ,7/12/2010,4,0,i m big fan sandwich shops place notch standard sandwich fare chi the sandwiches interesting ingredients get props selling beer too this great option area staff friendly too,N,Alex Che F.,"Chicago, IL",01/02/2010,31,79,0,46,13,26,4,6,0,3.5,0.25,28,0.125,0.13308689728115097
LfaNBlp0swj6lzuduFza7A,XtK6SsSltSrCdvvkJKsEHg,ElCbMJRjgu9LDj4MxOKXew,7/12/2010,4,0,i great time here i ordered frog legs etoufee the frog legs crispy delicious the etoufee really interesting i say best i d ever they used chips something i felt like i eating cajun nachos interesting tasty enough the food sort pricy servings typical jumbo xl i come starving overall i impressed menu fun,N,Alex Che F.,"Chicago, IL",01/02/2010,31,79,0,46,13,26,4,6,0,4.0,0.25,54,0.0,0.13308689728115097
odqFL9zUfFf4r1xFbLKk1Q,yyBhdvoE9yXxmtGgb7YRVQ,Z2nOMPedr7XYhgYhILJjEA,4/29/2010,4,0,came girlfriends pizza n beer it s fun frills kinda place the large pizza freaking huge it says feeds 3 5 like 6 8 we four girls us n took half pizza home the salad ok pizza great 4 stars pizza service n atmosphere,N,Mary Boo P.,"Costa Mesa, CA",01/09/2008,120,133,2,73,30,12,17,23,6,4.0,0.08333333333333333,44,0.0,0.19069158520810892
wPOMs3EHiDHofTBy,pQBzOro2WU9JjOBWmAtaQw,Z2nOMPedr7XYhgYhILJjEA,12/10/2009,3,0,if like really cheesy pizza place go my friend i showed snowy weekday night little know game going place packed the wait time at least hour we quickly nixed plan got take since i lived pretty close by i got pizza home crust solid inch cheeseless sauce did i mention i like cheesy pizza,N,Lindsee mahna mahna R.,"Chicago, IL",01/03/2009,47,117,0,129,57,101,28,0,5,4.0,0.25,54,0.25,0.15790936807720424
VTudSNFM2syre1-SChp8-w,pQBzOro2WU9JjOBWmAtaQw,dLS8GPg-K1O-zJ3VJAtiyg,12/10/2009,4,0,best indian buffet i ve reason i go here i way broke pay 18 dish know i d want like 5 that long winded anyhoo i can t say particular dish sticks mind i ve loved things i ve eating the meh dish fish curry it twee bit fishy they also give tandoori chicken naan buffet add mango lassi i m heaven,N,Lindsee mahna mahna R.,"Chicago, IL",01/03/2009,47,117,0,129,57,101,28,0,5,4.0,0.25,62,0.0,0.15790936807720424
liEuZaNK1hxnaz03RpZi,pQBzOro2WU9JjOBWmAtaQw,IuFEm-19YYh49T5ZlvwkDA,12/10/2009,5,0,never life i moister word piece chicken chicken onions rice beans plantains i wobbled there i love quick eat little bar stools the guy owner works register sweet patient i stand indecisively going back forth ropas vieja chicken mmm i think i may feeling cuban tonight,N,Lindsee mahna mahna R.,"Chicago, IL",01/03/2009,47,117,0,129,57,101,28,0,5,4.5,0.25,46,0.125,0.15790936807720424
BszQyi56ovQFNXX4yxi5vg,fCikXnWOww-_Z-GcOYYZpQ,Z2nOMPedr7XYhgYhILJjEA,2/13/2011,4,0,delicious beer crispy pizza doesn t get much better worth wait experience try clam bacon white sauce beers winners,N,c d.,"Oak Park, IL",01/06/2009,3,117,5,50,15,6,2,0,0,4.0,0.08333333333333333,19,0.0,0.20466683850992928
eicqXoO3WB0-776EKysuqg,2Od6rQYNvPUXQC2Go7vIqg,Z2nOMPedr7XYhgYhILJjEA,3/22/2011,4,0,excellent pizza good value for anyone can t stomach heavy chicago style pizza place offers fantastic thin crust freshly made well executed this place also great high ceilings loft like atmosphere our party 4 shared 2 medium sized pizzas allowed plenty leftovers we tried red sauce white sauce versions didn t wait table weekend lunch hour nice street parking difficult wicker park though,N,Catherine W.,"Boston, MA",01/08/2007,9,394,33,129,64,21,10,0,3,4.0,0.08333333333333333,63,0.0,0.136240096032472
nMPeH,pTHm46QHOcGVCQOVsJ5KhA,Z2nOMPedr7XYhgYhILJjEA,3/3/2009,5,0,mmmmmmmmmmmm best pizza chicago had omg i think pizza lot soooo good definitely get red pizza fabulous i sad outside delivery zone although i think blessing disguise pizza too good being ct native i appreciate shout out new haven i happy found delcious amazing thin crust pizza here,N,Becky S.,"Naperville, IL",01/03/2009,24,148,1,124,64,24,17,0,9,4.0,0.08333333333333333,48,0.25,0.16913981675604262
2bR5lMpFbCPChemetOagGA,1KbpkCq_HoC5pQbyQEB9YA,Z2nOMPedr7XYhgYhILJjEA,1/4/2010,3,1,wow 703 reviews i m guessing that s many people jammed i met friends last weekend the pizza ok super thin crispy crust i fan solid flavors sure the communal tables crowded loud atmosphere definitely i seek seems work eclectic crowd there one note i thought crappy wine overpriced was,N,Amanda L.,"Chicago, IL",01/10/2006,4,96,7,120,33,22,27,0,4,4.0,0.08333333333333333,50,0.25,0.0455582873468684
poTOMDUWg-oSUQfLLs4z7Q,cbCQ__uuwPaBOfDAfLfswA,Z2nOMPedr7XYhgYhILJjEA,1/25/2010,5,0,i can t get enough piece seriously i m typically huge fan thin crust pizza awesome i always get red pizza i never regret it i ve tried several hosue brews i ve liked all particularly swingin single their prices bad it hard get table certain times i hate tables crowded close together feel like date people next you i m willing forgive i love food much,N,Meghan A.,"Chicago, IL",01/05/2009,8,38,0,26,10,6,1,0,0,4.0,0.08333333333333333,67,0.25,0.13941740291353533
zjiKonrJDq7gic9xRZ,zUfc1dCKMEptMaXjTcK5ug,Z2nOMPedr7XYhgYhILJjEA,12/7/2010,4,0,our delivery 2 pizzas took forever but fair ordered bears game i really liked flavors melded together crust nice chewy would definitely order snack wait delivery,N,Julie I like shiny things P.,"Chicago, IL",01/03/2007,51,130,6,144,74,35,38,1,9,4.0,0.08333333333333333,26,0.0,0.19203778869921395
6hr5ByezYHrA4GYTW1H0iQ,wDiM8hHdbXPY47Me32XVqQ,Z2nOMPedr7XYhgYhILJjEA,3/29/2012,4,0,we mash potatoes pizza per yelp reviews delicious their double ipa beer amazing,N,Juliana Snaps R.,"Chicago, IL",01/10/2010,35,223,13,117,37,28,20,54,2,4.0,0.08333333333333333,13,0.0,0.13375480159541842
u-V2bY0IaTcUhuyie94AUQ,Ny2j4p8saq94uXyqQSCUCQ,Z2nOMPedr7XYhgYhILJjEA,12/4/2010,4,2,great pizza great beer i meet friends lunch go parents dinner occasion it less busy lunch time get individual pizzas time they used read back ordered i entire summer i pay single pizza now read order back everything runs smoothly who would thought simple gesture could make life pizza making much easier there red white new haven sauces the white sauce way go go warm spinach tomato dip tortilla chips can t wait pizza it super yummy veggies fresh you also get toppings mashed potatoes meatballs award winning beer brewery others 3 floyds they great sunday deal large pizza growler 25 also refill growler 12 rather paying 15 one filled a regular place,N,Allison Joy Joy V.,"Chicago, IL",01/10/2010,70,373,13,341,147,106,58,299,3,4.0,0.08333333333333333,113,0.0,0.27935048627930836
U5j-rUp0Tgen7n5SVMwD6g,XYN3QYHivLc_2_DDtdwwAQ,Z2nOMPedr7XYhgYhILJjEA,9/5/2012,5,0,this place fu king good i m east coast probably guess i feel deep dish gross this pizza delicious unique exactly new york pizza they trying be still tasty it s like thin wood oven delicate pizza but matter great level the best deal sunday night you get large pizza growler 25 bucks it must take though i weeks row pants got tight i m hiatus i ll back worry service always cool i dined beer awesome skip everything pizza beer go try take sunday piece great hungover weekend brunch meal casual date spot family friendly place,N,Florence M.,"Chicago, IL",01/11/2011,2,23,0,21,7,5,0,0,2,4.0,0.08333333333333333,97,0.25,0.14162185228373092
nt5INmdA,NSzXGr_1JwkNV6JT3QAZsA,Z2nOMPedr7XYhgYhILJjEA,9/26/2011,4,1,within couple hours writing original review i contacted owner he extremely kind offering apologies experience birthday offered chance try again my bf i went friday night disappointed yes crowded good reason pizza really good we ordered 2 smalls one bbq chicken one pepperoni delicious huge small we leftovers finished lunch next day so take aways experience 1 if sounds good true probably is e g person phone tells wait 45 minutes decent sized group probably not 2 come early starving wait upset 3 have back up plan stuff happens,N,Holly H.,"Chicago, IL",01/07/2011,1,26,0,8,8,6,1,0,0,4.0,0.08333333333333333,89,0.0,0.23347137568131393
B9rwEYmKZ9qB2,-3UWI2WpnfIGANuHNjUG5A,Z2nOMPedr7XYhgYhILJjEA,7/19/2012,4,0,after living area long time i finally opportunity check piece it great atmosphere make darn good wheel albeit dilapidated 16 x24 sheets serve pie it definitely younger crowd college feel it everyone pleasant the beer good server attentive if i pick one negative would air conditioning powerful enough cool entire space they ll need get fixed i m sure we ll back soon it s really lot fun,N,Keith D.,"Chicago, IL",01/06/2012,414,48,3,75,48,38,73,30,5,4.0,0.08333333333333333,68,0.0,0.06787206023545722
WkYwsi5X5-XolDlRVDQIQA,7fDqaGdUMccXQ4bnPwR6yg,Z2nOMPedr7XYhgYhILJjEA,8/14/2011,3,1,the atmosphere loud hard conversation bar i carded door busy i got 7 20pm put name table 7 wait would 45min 1hr i found seat bar luckily waited rest party show up the bartender really nice i asked anything close blue moon he gave sample top heavy loved it if enjoy blue moon would pick tap beer comes 12oz glass 5 22oz glass 7 i went 12 oz by time everyone arrived seated i got real ordered 22oz top heavy good we ordered two medium pizzas party 7 one vegetarian variety one meat i wish house specialties toppings add quick we kept pizza 3 toppings each i stuck veggie pizza ordered spinach garlic feta it good thin crust nothing i would crave tho we leftover slices the pizza bill came 10 person bad,N,Gina S.,"Chicago, IL",01/04/2010,120,670,76,1179,641,282,687,39,10,4.0,0.08333333333333333,133,0.25,0.1516200346253721
B1CfKeYpgDDidamqI29uBQ,QnCWtjNiSIRXxSWujG8oBQ,Z2nOMPedr7XYhgYhILJjEA,6/5/2008,5,0,i remember piece first opened back 2001 i loved novelty back then having gone back week i happy say i still love quality still excellent ever being able get pizza without loads cheese top city treasure pizza fresh perfectly cooked bonus i love beer and i real beer drinker the baron von tastic 12 oz gets meal always fresh light we 4 beers chips salsa small pizza 40 bargain freshness wonderful flavor i wish would open one closer house i would seriously order weekly,N,Yvonne Ice Queen O.,"Chicago, IL",01/02/2008,53,478,52,396,160,178,42,116,6,4.0,0.08333333333333333,84,0.25,0.1430202049574859
-E6nMcLst9-ecJYJkg2mRQ,MZl00pNhOm24tWQubZp8JQ,Z2nOMPedr7XYhgYhILJjEA,8/26/2009,5,3,9 people 3 medium pizzas 1 large pizza chips guac lots beer tons fun if sure order suggestions red pizza basil garlic white pizza clam i know making face trust me good,N,banana l.,"Chicago, IL",01/06/2007,128,489,43,1097,838,668,611,3,20,4.0,0.08333333333333333,32,0.25,0.23983772436616202
o2KkXYbSEZiBeo8P2uq,2YuYRqSTsqHHZaiWXpo3Aw,Z2nOMPedr7XYhgYhILJjEA,10/8/2009,4,3,i m little weird pizza generally i m crazy while damn good the pies piece fall latter category i came last night birthday party i starving translated order large red pizza spinach mushroom garlic pepperoni topping and small chicken caesar salad the pizza beautiful thin crust lovely distribution toppings potent garlic gotta it salty crispy parts pepperoni mushrooms spinach my absolute favorite pizza toppings moment i scarfed multiple slices tried slice white pie spinach ricotta fresh tomatoes this also great pizza garlic white pizza flavor party mouth after i almost full eat more caesar came out strange i still ate pretty good much dressing anchovies little heaven fishies chopped chicken breast too many croutons though i think i like them i can t fork without breaking apart the service pretty slow place packed wednesday night 20 us i like dining parties larger 4 i imagine server nightmare were she patient nice though i brought cupcakes birthday girl offered put cooler put display tray bring candles i thought really nice offer however i got pretty thirsty evening progressed waited 15 minutes iced tea refill so all great place get pizza crust sooo good my complaints loud gets you ll shouting friends loud bar sore throat leave clothes get saturated food smell while we sat 3 hours clothing including jacket removed put washer got home for beer drinkers piece brews beers my dining companions really seemed enjoying pitchers servers recommend beers based like,N,Yanyao Imperial Potsticker N.,"Chicago, IL",01/05/2008,571,434,20,2869,2222,1995,2205,321,52,4.0,0.08333333333333333,241,0.0,0.2538731768485052
HWmIyzQcr3iyq9mUA5st2A,tvXdR90XQcQlFj6NPYsYEA,Z2nOMPedr7XYhgYhILJjEA,11/23/2009,5,2,where love pizza love beer heaven having sampled beer green city bbq summer half i dying actually come sample more luckily friend town ohio staying nearby finally excuse the pizza we got plain banana peppers italian sausage green peppers probably best i ve ever had fresh fresh ingredients spice garlicky goodness sauce mmmmmmmmmm we nearly finished whole large pizza three us as beer you sell this i love beer the beer good trust me good we tried full frontal worrin ale golden arm dark n curvy and delish we definitely back atmosphere great service friendly fast i can t wait out of towners visit bring show em really done,N,Beth T.,"Chicago, IL",01/12/2007,24,78,2,122,25,21,9,0,4,4.0,0.08333333333333333,109,0.25,0.23352636018860995
iPcLNrRaFysJejEXFMsApg,Hv0D0BDrsarzvJSQXVschA,Z2nOMPedr7XYhgYhILJjEA,1/9/2007,4,1,based strictly food beer i give place four stars their thin crust pizza awesome nice alternative many overwhelmingly huge stuffed crust pizzas chicago they large selection toppings choose from well three different styles sauce cheese even better pizza opinon beer i tried golden arm brew awesome light beer a definite must try,N,Lindsey S.,"New York, NY",01/10/2006,152,320,14,509,349,472,191,0,42,4.0,0.08333333333333333,52,0.0,0.1517246068521746
QOIz6WYFSBj8rAkZSclTpQ,nJm0FoEIPlNCbyjtpmjfOQ,Z2nOMPedr7XYhgYhILJjEA,3/3/2009,4,0,located right damen blue line stop piece awesome spot good pizza they pretty decent selection beers pizza people come burbs get it s definitely deep dish thin crust somewhere between they great job although complain expensive get massive size pizza would feed partridge family plus brady bunch including anorexic sisters cool twenty bones i m peace first visit the thing i place horrendous crowds weekend fortunately i found deliver i sit back home enjoy strawberry hawaiian fruit punch spiked bacardi 151 chomping tasty slice peace pizza watching rerun golden girls,N,Pete V.,"Chicago, IL",01/06/2008,148,263,14,251,135,96,84,46,6,4.0,0.08333333333333333,90,0.0,0.17799402810926557
LKms,dLV5Nhxb8SSadgmOKEZQew,Z2nOMPedr7XYhgYhILJjEA,8/13/2010,5,0,still love place i continue update every time i go i get perfect pie white w garlic chicken spinach great but i want more toppings the hef awesome,N,Dom tan loco G.,"Chicago, IL",01/02/2009,82,144,4,184,130,81,41,10,7,4.0,0.08333333333333333,28,0.25,0.19655635484983036
LdtXL,RKDsEnnO3qPEnclib-0q9w,Z2nOMPedr7XYhgYhILJjEA,3/3/2011,5,1,this microbrewery pizza place gives 3 stars even go in they 8 brews us tried 6 good we went couple small pizza s red bbq they good we goat cheese appetizer good well we weeknight real wait very good beer za i back,N,George Bonehead L.,"Chicago, IL",01/04/2009,4,32,1,18,11,11,11,0,0,4.0,0.08333333333333333,43,0.25,0.23461631872560096
jnKVBvk0msKVFqRACCKLug,7hOm61H0NuqkDH0zG8PoJA,Z2nOMPedr7XYhgYhILJjEA,3/29/2008,5,3,i love piece gives everything i want pizza chewy crust really fresh toppings served amazing beer their topping options great anything imagine including clams mashed potatoes bacon banana peppers which sounds kind gross i m listing together but trust me make amazing pizzas many choices toppings and beer awesome too great selection homemade brews i personally like camel toe sweet citrusy ipa last time i out found also really nice selection non homemade beers also strongbow hooray,N,Alison M.,"Chicago, IL",01/11/2007,134,417,42,1019,686,675,313,0,26,4.0,0.08333333333333333,77,0.25,0.1853251662798302
2IRz1UTYs3EIhO4bTFiXeA,z96eQlEDrQVvxtKyymwTLg,Z2nOMPedr7XYhgYhILJjEA,6/3/2010,4,0,nice generous size pizza you need bring friends along help finish it otherwise barely make dent great atmosphere amazing homebrewed beer selections it get loud since group friendly place,N,Ermelinda Smiley C.,"Chicago, IL",01/04/2010,14,388,10,213,176,89,45,0,4,4.0,0.16666666666666666,29,0.0,0.17904745022326085
AAVhv-J85Smy2FgUOaCmMQ,z96eQlEDrQVvxtKyymwTLg,o54U2VkQama8FI30qDkWvw,6/3/2010,4,0,very tasty vegetarian vegan food creative menu though limited friendly people interesting crowd,N,Ermelinda Smiley C.,"Chicago, IL",01/04/2010,14,388,10,213,176,89,45,0,4,4.0,0.16666666666666666,13,0.0,0.17904745022326085
XhPvph1LzC15,Ob_2GHBddQcogXDP_iip4g,Z2nOMPedr7XYhgYhILJjEA,5/21/2007,4,2,yummy the pizza really good except much crust they give lots whatever ingredient order the salad extremely good one pears goat cheese or maybe blue cheese candied walnuts vinagrette dressing the pizzas enormous bound leave full i like many different options pizza toppings types and beer many choose from they kolsch beer i thought available koln germany apparently made close version they also serve strongbow favorite hard cider i highly recommend also piece gets four stars atmosphere super loud super smoky even though people supposed smoke bar its large open area smoke going travel every nook cranny the waitress got tv channel change us awesome for reason telemundo came later night must another table s request we saw man passed pit leaving his head rested belly basically pieces pizza left plate beer glass one side priceless picture always come mind i think piece,N,Kari muppet lover J.,"Chicago, IL",01/04/2006,22,184,5,195,74,33,87,0,3,4.0,0.08333333333333333,143,0.0,0.19939598219195442
LnclNU1Njjr,hc9wIGrtz7t0DLCEpZIVDQ,Z2nOMPedr7XYhgYhILJjEA,8/13/2007,5,1,i once pizza pretty good i like thin crust pizza s its pretty laid back casual it pretty crowded i lunch seemed wait,N,Varsha Varsh L.,"Chicago, IL",01/03/2006,55,156,8,118,38,31,43,0,4,4.0,0.08333333333333333,23,0.25,0.28852789139322077
otqKQHoPBURZN-inb0a4Ug,abHmmGTBR836DHHPhJrUEg,Z2nOMPedr7XYhgYhILJjEA,1/18/2011,4,0,i recently visited piece good friends nam kim joe parish we blast drinking original craft beers eating best pizza city what s great pizza everything delicious crust high quality ingredients i used love red pizza favor go plain the garlic sauce combined lack mozzarella totes tdf totally die for lingo the beers pretty sick as good especially dysfunction ale oh b t dubs by way lingo live band karaoke thursdays saturdays some people awesome aren t good fun if come may see screaming coda hey jude sha na na na na na knees piece deuce pibelow,N,Patrick Deuce Pibelow G.,"Chicago, IL",01/01/2010,17,9,0,10,6,13,0,0,2,4.0,0.16666666666666666,96,0.0,0.09195850470758982
CD--QAe1adYC2mDUzprKMQ,abHmmGTBR836DHHPhJrUEg,IuFEm-19YYh49T5ZlvwkDA,1/18/2011,5,0,sometimes i m sad probably poor health decisions i made night before i get bike cruise 90 miles lechon sandwich i think probably favorite sandwich world i eat it i worry feeling terrible anymore the pork tender delicious bread crispy the hot sauce killer flavor spice difficult accomplish i ve never anything lechon thought something else the best sandwich i ve ever makes hedge bets go old reliable however i ve heard items incredible well also try mango tea drink thing want drop dough they re delicious refreshing,N,Patrick Deuce Pibelow G.,"Chicago, IL",01/01/2010,17,9,0,10,6,13,0,0,2,4.5,0.16666666666666666,88,0.125,0.09195850470758982
KBME2QQ2uWg1,c7gAWgH7pG72cNZ_mkRFsw,Z2nOMPedr7XYhgYhILJjEA,12/21/2007,4,1,this really great change pizza pace normal deep dish rut us chicagoans sometimes get into the dough fabulous light toppings seem ultra fresh creative the atmosphere bar ish plenty nice spots sit actual dinner instead pizza pitchers i house salad pears walnuts huge yummy gripes 1 parking wicker park gotten ridiculous i valet 10 2 prices seem tad steep getting individual toppings high 1 75 each 3 service seemed like stoned probably were,N,Christine Pickles and Milk M.,"Chicago, IL",01/09/2007,56,211,13,218,131,140,65,0,2,4.0,0.08333333333333333,73,0.0,0.1737016400347261
vyRo-aXf---R70-a-z0zZw,Dixk68rDIzNs7Ni1UMDKHQ,Z2nOMPedr7XYhgYhILJjEA,5/31/2011,5,0,great pizza beer i ll admit i piece s biggest fan first times i went i m sure pizza different i think palate adjusted new haven style pizza in fact i think pizza best city looking thin crust perfectly baked unlike standard pizza spots city piece 3 main types pizza plain red white their sauce delicious use high quality ingredients my fave white pizza extra clams garlic bacon mmmm mmmmm mmmm their beer also excellent there nothing better craft beer know made great city chicago i tell brew fave honestly i remember name since gets hammered every time,N,Lala S.,"Chicago, IL",01/10/2007,61,208,2,178,72,66,27,45,4,4.0,0.08333333333333333,98,0.25,0.20789884840330486
nj5XDlzzWnpQBxyuN6arjw,uGHzVw1aaZX0U_xJplI5Hw,Z2nOMPedr7XYhgYhILJjEA,11/13/2010,4,4,yay i m fan i piece twice never disappoints there s nothing like good beer complement pizza piece lots choose from there also shortage hoppy beers awesome the baked goat cheese pure deliciousness the portions huge we ordered medium pizza enough two people we stuck traditional tomato sauce added basil fresh tomatoes garlic italian sausage what cool piece pick array toppings three different sauce selections so really creative make pizza topping fantasy come true my complaint topping choices a lot garlic i mean lot but i still ate enjoyed every bite we wait least hour came prime time friday evening i fine wait made comfortable bar ordering hoppy beers complaints me our server friendly wait long pizza put order in it s cool vibe i believe karaoke one weeknights all all good consistent experiences piece i return,N,Kristin R.,"Chicago, IL",01/06/2007,141,302,17,931,715,650,363,5,18,4.0,0.08333333333333333,137,0.0,0.16611479722726075
3yxF-ZES1b1KZkysTv85Pg,Cj5YPRWNVbvN7cWwnU3V9w,Z2nOMPedr7XYhgYhILJjEA,6/24/2007,4,1,great beer brewmaster usually house the pizza oven fired pretty darned tasty bruschetta surprisingly delicious beer star show should turn night live music look forward stimulating conversation shout heard even booth section steps great place go kick long night bucktown wicker park area edit 1 16 08 they took bruschetta menu boo on you piece stuff amazing now menu maybe i ask recipe,N,Erin it doesn't suck J.,"Chicago, IL",01/06/2007,107,393,26,617,265,341,205,2,17,4.0,0.08333333333333333,63,0.0,0.22702722631809635
n-tM91dzs--feEk9unGXAQ,qOODN0RsLbNQaLPN3srixQ,Z2nOMPedr7XYhgYhILJjEA,4/21/2012,4,0,we eaten piece many times enjoyed carry even times love pizza unique toppings love clam broccoli white pizza weird huh delicious yes love beer always order golden arm my husband tried beers tap huge fan them love atmosphere relaxed cool knocking star hostess super slow getting us table several available today also server super nice forgot things ordered worth trip,N,Mary Ann C.,"Oak Park, IL",01/04/2010,6,187,5,96,33,12,0,0,2,4.0,0.16666666666666666,60,0.0,0.22961136739908872
cJMb8xTjVXemrJgrlFueUw,qOODN0RsLbNQaLPN3srixQ,vvhfPV-Llkd4fE2SHuLVvA,4/21/2012,5,0,i love love love gage nice atmosphere good drink options great location fabulous food loved shrimp sandwich burger scotch egg we even decided splurge share amazing chocolate ganache cake yumm the gage fabulous worth visit,N,Mary Ann C.,"Oak Park, IL",01/04/2010,6,187,5,96,33,12,0,0,2,4.0,0.16666666666666666,35,0.25,0.22961136739908872
9tknuTdK4QUKL624ikx-Jw,eeKC9qWCor1dB8cyIPHTfQ,Z2nOMPedr7XYhgYhILJjEA,1/18/2011,4,0,what said piece not much it s good darn good and combine good pizza good beer even better a note newbies blow wad toppings i know i know sound droolicious we re talking thin crust here too many toppings need three hands hold slice or need use knife fork and please that s lame mention slices fit plate my reason docking star place alway busy and that s spectacular them system letting people know table ready jam packed saturday night involves one host pushing bar crowd screaming someone s name table ready i can t hear you i m drinking camel toe screaming crowd friends hear tell hilarious story what s wrong little buzzers yo or efficient wicker park scene,N,Sarah Ja-Sarah S.,"Chicago, IL",01/08/2010,8,43,1,79,40,72,7,0,3,4.0,0.08333333333333333,120,0.0,0.10855403278737508
l11-,twhotuS7I63ockaEw3uzKw,Z2nOMPedr7XYhgYhILJjEA,2/19/2010,4,0,so several attempts last 9 years not exaggeration i finally got piece all previous times evenings place packed i want wait 2 3 hours seat i went meetup bunch people pit area reserved us i ve piece beers before mostly i there the beers great usual not huge fan thin crust pizza unless neopolitan style pizza stuff bad nothing write home nice selection toppings the owner friendly karaoke super funny i ll come back there s ever chance i ll get seat future,N,Vanessa Let's Take a Cab D.,"Chicago, IL",01/08/2007,44,189,10,215,113,98,49,0,5,4.0,0.08333333333333333,83,0.0,0.19478053268530227
XNhaeGffYXga74R,exLDEO3Rai5bEIo0AjmRCg,Z2nOMPedr7XYhgYhILJjEA,12/27/2011,3,1,well giving piece chance two different occasions w in 30 day timeframe time move to still searchin world thin deep is according to taste buds 1st chance hmmm tasty a ok but bottom edge pizza somehwat burnt cracker like 2nd chance leftover pizza always better but leftover pieces piece blah second time around and i partake microwaved leftover pizza must reheated oven 3rd chance n a,N,Cee T.,"Chicago, IL",01/05/2008,4,95,16,52,11,34,7,1,1,4.0,0.08333333333333333,66,0.25,0.013171798914526245
qEAY7UIY-0wKopDsNs3uJA,DKMpCblFCdILcym7l7vvxg,Z2nOMPedr7XYhgYhILJjEA,8/10/2010,4,0,pizza yoga could better a friend invited check yoga class earlier summer decided grab lunch afterwards hungry tired i little overwhelmed restaurant options north ave we stumbled across piece immediately i knew going good they windows doors open could sit inside still enjoy awesome weather it lunch time option individual pizzas i ordered red goat cheese basil onions pepper let say so good i picky thin crust pizza place knows make good one spacca napoli that s neapolitan really comparable i ll leave piece good,N,Sonali Sugar Chickee K.,"Chicago, IL",01/07/2010,21,103,1,72,28,9,20,9,5,4.0,0.08333333333333333,85,0.0,0.2216906889999294
S7JzQTasQoUxy,-dHGCQcq6QYaG63AwJafjA,Z2nOMPedr7XYhgYhILJjEA,4/21/2011,5,0,first pizza best pizza i city secondly best home brew beers city our favorite pizza plain style whatever decide go day their plain style less cheese normal pizza satisfying flavor garlicky red sauce if first date i might suggest another style my favorite beer wow hard choice i would say is decision i make try every single one they good jonathan cutler the brewer hero i would love shake hand day,N,Kaitlin M.,"Chicago, IL",01/05/2010,49,193,1,121,31,53,32,37,6,4.0,0.08333333333333333,71,0.25,0.1433082831471677
K6cXvJEE0Z1y7Fk75GbrRA,4bwr6wa9lThIUrMvE_ij7Q,Z2nOMPedr7XYhgYhILJjEA,8/29/2007,2,0,oh piece tempt me there things i can t stand piece things i think great not fan pizza the sauce acidic end feeling piece days end the set secluded the room connected bunch tables always seems crammed end day sports bar the beer however awesome they brew names flavors really inventive go beer leave soupy pizza sports ball chat game days guys,N,Katie wine geek C.,"Chicago, IL",01/08/2007,43,57,4,99,59,54,37,0,3,4.0,0.08333333333333333,62,0.5,0.06469439031063828
fzoTI0-7ZBlyxnHL7kt,UHePIk0O6k-vosXiD1_mWg,Z2nOMPedr7XYhgYhILJjEA,9/4/2011,4,1,i like wait years line goes down ya know so finally checked piece tonight again among terminally unhip seated main room but could still look little hole booth observe actions hipsters seated below it took acknowledged waiter although dude water came right away i ordered one house beers waiter came by point service excellent not sure high alcohol content beer anything that i got caprese salad bf got caesar ordered red pizza w spinach black olives pepperoni bf liked salad much complete anchovies glad see place dumb caesar i looking forward caprese sadly tomatoes unripe mealy not good all greens roasted red pepper dressing mozzarella fine before salads delivered waiter stopped inquire would like salt pepper salads i thought kind odd we said no i m thinking what i want pepper later i change mind oh well bf says i worry much truth told salad coulda used little fresh cracked but i already made decision dammit i loved pizza bf thought ok i totally see wanting go pie week closer or easier parking it s totally different kind pizza anywhere else i think of there many different kinds pizzas love one them it s beautiful thing really i ordered second beer i told waiter surprise me confidently challenge he returned two samples i thought totally sweet i chose one perfect anyhoo glad i finally made piece i liked lot,N,Linda H.,"Chicago, IL",01/07/2010,35,75,2,103,48,43,28,0,3,4.0,0.08333333333333333,229,0.0,0.193009596320866
9vU-YkLzN69iEKwHEjIX-Q,oZXD6mSLXyMtQJ5e2X-dAg,Z2nOMPedr7XYhgYhILJjEA,4/17/2010,4,1,ahh piece good brew obviously our server great even though place got packed soon got which 6 pm dot friday night i met yelp buddy caroline e there along significant others great giant new haven pizza multiple toppings yum only downside a wee bit pricey since average pizza joint i ll let slide and i ll back june sample caroline s favorite summer beer update,N,KT Mamacita S.,"Chicago, IL",01/08/2008,64,185,8,218,158,106,65,0,7,4.0,0.08333333333333333,65,0.0,0.19047285628087718
